customer_id,vendor_id,rating,timestamp
2,110,4.6,00:00:00
2,113,4.7,00:00:00
2,115,4.8,00:00:00
2,134,4.5,00:00:00
2,145,3.2,00:00:00
2,148,4.1,00:00:00
2,149,4.2,00:00:00
2,154,4.5,00:00:00
2,157,4.3,00:00:00
2,159,4.5,00:00:00
2,160,4.3,00:00:00
2,161,4.2,00:00:00
2,176,4.3,00:00:00
2,180,3.8,00:00:00
2,188,4.6,00:00:00
2,189,4.3,00:00:00
2,191,4.5,00:00:00
2,192,4.3,00:00:00
2,193,4.3,00:00:00
2,195,4.2,00:00:00
2,197,4.4,00:00:00
2,199,4.5,00:00:00
2,201,4.0,00:00:00
2,203,4.0,00:00:00
2,207,4.1,00:00:00
2,216,4.7,00:00:00
2,221,4.2,00:00:00
2,225,4.2,00:00:00
2,237,4.6,00:00:00
2,250,4.5,00:00:00
2,259,4.3,00:00:00
2,265,4.3,00:00:00
2,271,4.5,00:00:00
2,274,3.7,00:00:00
2,288,4.6,00:00:00
2,289,4.5,00:00:00
2,294,4.4,00:00:00
2,295,4.7,00:00:00
2,298,4.7,00:00:00
2,299,4.2,00:00:00
2,300,4.4,00:00:00
2,304,4.0,00:00:00
2,356,4.2,00:00:00
2,386,4.5,00:00:00
2,391,4.2,00:00:00
2,398,4.2,00:00:00
2,401,4.5,00:00:00
2,419,4.2,00:00:00
2,459,4.2,00:00:00
2,537,4.4,00:00:00
2,547,4.4,00:00:00
2,573,4.6,00:00:00
2,575,4.1,00:00:00
2,577,4.5,00:00:00
99,4,4.4,00:00:00
99,13,4.7,00:00:00
99,20,4.5,00:00:00
99,23,4.5,00:00:00
99,28,4.4,00:00:00
99,33,4.6,00:00:00
99,43,4.3,00:00:00
99,44,4.3,00:00:00
99,55,4.5,00:00:00
99,66,4.0,00:00:00
99,67,4.3,00:00:00
99,75,4.6,00:00:00
99,76,4.6,00:00:00
99,78,4.4,00:00:00
99,79,4.7,00:00:00
99,81,3.8,00:00:00
99,82,4.4,00:00:00
99,83,4.2,00:00:00
99,84,4.3,00:00:00
99,85,4.6,00:00:00
99,86,4.5,00:00:00
99,90,4.4,00:00:00
99,92,4.6,00:00:00
99,104,4.5,00:00:00
99,105,4.5,00:00:00
99,106,4.5,00:00:00
99,110,4.6,00:00:00
99,113,4.7,00:00:00
99,115,4.8,00:00:00
99,134,4.5,00:00:00
99,145,3.2,00:00:00
99,148,4.1,00:00:00
99,149,4.2,00:00:00
99,154,4.5,00:00:00
99,157,4.3,00:00:00
99,159,4.5,00:00:00
99,160,4.3,00:00:00
99,161,4.2,00:00:00
99,176,4.3,00:00:00
99,180,3.8,00:00:00
99,188,4.6,00:00:00
99,189,4.3,00:00:00
99,191,4.5,00:00:00
99,192,4.3,00:00:00
99,193,4.3,00:00:00
99,195,4.2,00:00:00
99,197,4.4,00:00:00
99,199,4.5,00:00:00
99,201,4.0,00:00:00
99,203,4.0,00:00:00
99,207,4.1,00:00:00
99,216,4.7,00:00:00
99,221,4.2,00:00:00
99,225,4.2,00:00:00
99,237,4.6,00:00:00
99,250,4.5,00:00:00
99,259,4.3,00:00:00
99,265,4.3,00:00:00
99,271,4.5,00:00:00
99,274,3.7,00:00:00
99,288,4.6,00:00:00
99,289,4.5,00:00:00
99,294,4.4,00:00:00
99,295,4.7,00:00:00
99,298,4.7,00:00:00
99,299,4.2,00:00:00
99,300,4.4,00:00:00
99,304,4.0,00:00:00
99,356,4.2,00:00:00
99,386,4.5,00:00:00
99,391,4.2,00:00:00
99,398,4.2,00:00:00
99,401,4.5,00:00:00
99,419,4.2,00:00:00
99,459,4.2,00:00:00
99,537,4.4,00:00:00
99,547,4.4,00:00:00
99,573,4.6,00:00:00
99,575,4.1,00:00:00
99,577,4.5,00:00:00
81,4,4.4,00:00:00
81,13,4.7,00:00:00
81,20,4.5,00:00:00
81,23,4.5,00:00:00
81,28,4.4,00:00:00
81,33,4.6,00:00:00
81,43,4.3,00:00:00
81,44,4.3,00:00:00
81,55,4.5,00:00:00
81,66,4.0,00:00:00
81,67,4.3,00:00:00
81,75,4.6,00:00:00
81,76,4.6,00:00:00
81,78,4.4,00:00:00
81,79,4.7,00:00:00
81,81,3.8,00:00:00
81,82,4.4,00:00:00
81,83,4.2,00:00:00
81,84,4.3,00:00:00
81,85,4.6,00:00:00
81,86,4.5,00:00:00
81,90,4.4,00:00:00
81,92,4.6,00:00:00
81,104,4.5,00:00:00
81,105,4.5,00:00:00
81,106,4.5,00:00:00
81,110,4.6,00:00:00
81,113,4.7,00:00:00
81,115,4.8,00:00:00
81,134,4.5,00:00:00
81,145,3.2,00:00:00
81,148,4.1,00:00:00
81,149,4.2,00:00:00
81,154,4.5,00:00:00
81,157,4.3,00:00:00
81,159,4.5,00:00:00
81,160,4.3,00:00:00
81,161,4.2,00:00:00
81,176,4.3,00:00:00
81,180,3.8,00:00:00
81,188,4.6,00:00:00
81,189,4.3,00:00:00
81,191,4.5,00:00:00
81,192,4.3,00:00:00
81,193,4.3,00:00:00
81,195,4.2,00:00:00
81,197,4.4,00:00:00
81,199,4.5,00:00:00
81,201,4.0,00:00:00
81,203,4.0,00:00:00
81,207,4.1,00:00:00
81,216,4.7,00:00:00
81,221,4.2,00:00:00
81,225,4.2,00:00:00
81,237,4.6,00:00:00
81,250,4.5,00:00:00
81,259,4.3,00:00:00
81,265,4.3,00:00:00
81,271,4.5,00:00:00
81,274,3.7,00:00:00
81,288,4.6,00:00:00
81,289,4.5,00:00:00
81,294,4.4,00:00:00
81,295,4.7,00:00:00
81,298,4.7,00:00:00
81,299,4.2,00:00:00
81,300,4.4,00:00:00
81,304,4.0,00:00:00
81,356,4.2,00:00:00
81,386,4.5,00:00:00
81,391,4.2,00:00:00
81,398,4.2,00:00:00
81,401,4.5,00:00:00
81,419,4.2,00:00:00
81,459,4.2,00:00:00
81,537,4.4,00:00:00
81,547,4.4,00:00:00
81,573,4.6,00:00:00
81,575,4.1,00:00:00
81,577,4.5,00:00:00
45,4,4.4,00:00:00
45,13,4.7,00:00:00
45,20,4.5,00:00:00
45,23,4.5,00:00:00
45,28,4.4,00:00:00
45,33,4.6,00:00:00
45,43,4.3,00:00:00
45,44,4.3,00:00:00
45,55,4.5,00:00:00
45,66,4.0,00:00:00
45,67,4.3,00:00:00
45,75,4.6,00:00:00
45,76,4.6,00:00:00
45,78,4.4,00:00:00
45,79,4.7,00:00:00
45,81,3.8,00:00:00
45,82,4.4,00:00:00
45,83,4.2,00:00:00
45,84,4.3,00:00:00
45,85,4.6,00:00:00
45,86,4.5,00:00:00
45,90,4.4,00:00:00
45,92,4.6,00:00:00
45,104,4.5,00:00:00
45,105,4.5,00:00:00
45,106,4.5,00:00:00
45,110,4.6,00:00:00
45,113,4.7,00:00:00
45,115,4.8,00:00:00
45,134,4.5,00:00:00
45,145,3.2,00:00:00
45,148,4.1,00:00:00
45,149,4.2,00:00:00
45,154,4.5,00:00:00
45,157,4.3,00:00:00
45,159,4.5,00:00:00
45,160,4.3,00:00:00
45,161,4.2,00:00:00
45,176,4.3,00:00:00
45,180,3.8,00:00:00
45,188,4.6,00:00:00
45,189,4.3,00:00:00
45,191,4.5,00:00:00
45,192,4.3,00:00:00
45,193,4.3,00:00:00
45,195,4.2,00:00:00
45,197,4.4,00:00:00
45,199,4.5,00:00:00
45,201,4.0,00:00:00
45,203,4.0,00:00:00
45,207,4.1,00:00:00
45,216,4.7,00:00:00
45,221,4.2,00:00:00
45,225,4.2,00:00:00
45,237,4.6,00:00:00
45,250,4.5,00:00:00
45,259,4.3,00:00:00
45,265,4.3,00:00:00
45,271,4.5,00:00:00
45,274,3.7,00:00:00
45,288,4.6,00:00:00
45,289,4.5,00:00:00
45,294,4.4,00:00:00
45,295,4.7,00:00:00
45,298,4.7,00:00:00
45,299,4.2,00:00:00
45,300,4.4,00:00:00
45,304,4.0,00:00:00
45,356,4.2,00:00:00
45,386,4.5,00:00:00
45,391,4.2,00:00:00
45,398,4.2,00:00:00
45,401,4.5,00:00:00
45,419,4.2,00:00:00
45,459,4.2,00:00:00
45,537,4.4,00:00:00
45,547,4.4,00:00:00
45,573,4.6,00:00:00
45,575,4.1,00:00:00
45,577,4.5,00:00:00
193,4,4.4,00:00:00
193,13,4.7,00:00:00
193,20,4.5,00:00:00
193,23,4.5,00:00:00
193,28,4.4,00:00:00
193,33,4.6,00:00:00
193,43,4.3,00:00:00
193,44,4.3,00:00:00
193,55,4.5,00:00:00
193,66,4.0,00:00:00
193,67,4.3,00:00:00
193,75,4.6,00:00:00
193,76,4.6,00:00:00
193,78,4.4,00:00:00
193,79,4.7,00:00:00
193,81,3.8,00:00:00
193,82,4.4,00:00:00
193,83,4.2,00:00:00
193,84,4.3,00:00:00
193,85,4.6,00:00:00
193,86,4.5,00:00:00
193,90,4.4,00:00:00
193,92,4.6,00:00:00
193,104,4.5,00:00:00
193,105,4.5,00:00:00
193,106,4.5,00:00:00
193,110,4.6,00:00:00
193,113,4.7,00:00:00
193,115,4.8,00:00:00
193,134,4.5,00:00:00
193,145,3.2,00:00:00
193,148,4.1,00:00:00
193,149,4.2,00:00:00
193,154,4.5,00:00:00
193,157,4.3,00:00:00
193,159,4.5,00:00:00
193,160,4.3,00:00:00
193,161,4.2,00:00:00
193,176,4.3,00:00:00
193,180,3.8,00:00:00
193,188,4.6,00:00:00
193,189,4.3,00:00:00
193,191,4.5,00:00:00
193,192,4.3,00:00:00
193,193,4.3,00:00:00
193,195,4.2,00:00:00
193,197,4.4,00:00:00
193,199,4.5,00:00:00
193,201,4.0,00:00:00
193,203,4.0,00:00:00
193,207,4.1,00:00:00
193,216,4.7,00:00:00
193,221,4.2,00:00:00
193,225,4.2,00:00:00
193,237,4.6,00:00:00
193,250,4.5,00:00:00
193,259,4.3,00:00:00
193,265,4.3,00:00:00
193,271,4.5,00:00:00
193,274,3.7,00:00:00
193,288,4.6,00:00:00
193,289,4.5,00:00:00
193,294,4.4,00:00:00
193,295,4.7,00:00:00
193,298,4.7,00:00:00
193,299,4.2,00:00:00
193,300,4.4,00:00:00
193,304,4.0,00:00:00
193,356,4.2,00:00:00
193,386,4.5,00:00:00
193,391,4.2,00:00:00
193,398,4.2,00:00:00
193,401,4.5,00:00:00
193,419,4.2,00:00:00
193,459,4.2,00:00:00
193,537,4.4,00:00:00
193,547,4.4,00:00:00
193,573,4.6,00:00:00
193,575,4.1,00:00:00
193,577,4.5,00:00:00
191,4,4.4,00:00:00
191,13,4.7,00:00:00
191,20,4.5,00:00:00
191,23,4.5,00:00:00
191,28,4.4,00:00:00
191,33,4.6,00:00:00
191,43,4.3,00:00:00
191,44,4.3,00:00:00
191,55,4.5,00:00:00
191,66,4.0,00:00:00
191,67,4.3,00:00:00
191,75,4.6,00:00:00
191,76,4.6,00:00:00
191,78,4.4,00:00:00
191,79,4.7,00:00:00
191,81,3.8,00:00:00
191,82,4.4,00:00:00
191,83,4.2,00:00:00
191,84,4.3,00:00:00
191,85,4.6,00:00:00
191,86,4.5,00:00:00
191,90,4.4,00:00:00
191,92,4.6,00:00:00
191,104,4.5,00:00:00
191,105,4.5,00:00:00
191,106,4.5,00:00:00
191,110,4.6,00:00:00
191,113,4.7,00:00:00
191,115,4.8,00:00:00
191,134,4.5,00:00:00
191,145,3.2,00:00:00
191,148,4.1,00:00:00
191,149,4.2,00:00:00
191,154,4.5,00:00:00
191,157,4.3,00:00:00
191,159,4.5,00:00:00
191,160,4.3,00:00:00
191,161,4.2,00:00:00
191,176,4.3,00:00:00
191,180,3.8,00:00:00
191,188,4.6,00:00:00
191,189,4.3,00:00:00
191,191,4.5,00:00:00
191,192,4.3,00:00:00
191,193,4.3,00:00:00
191,195,4.2,00:00:00
191,197,4.4,00:00:00
191,199,4.5,00:00:00
191,201,4.0,00:00:00
191,203,4.0,00:00:00
191,207,4.1,00:00:00
191,216,4.7,00:00:00
191,221,4.2,00:00:00
191,225,4.2,00:00:00
191,237,4.6,00:00:00
191,250,4.5,00:00:00
191,259,4.3,00:00:00
191,265,4.3,00:00:00
191,271,4.5,00:00:00
191,274,3.7,00:00:00
191,288,4.6,00:00:00
191,289,4.5,00:00:00
191,294,4.4,00:00:00
191,295,4.7,00:00:00
191,298,4.7,00:00:00
191,299,4.2,00:00:00
191,300,4.4,00:00:00
191,304,4.0,00:00:00
191,356,4.2,00:00:00
191,386,4.5,00:00:00
191,391,4.2,00:00:00
191,398,4.2,00:00:00
191,401,4.5,00:00:00
191,419,4.2,00:00:00
191,459,4.2,00:00:00
191,537,4.4,00:00:00
191,547,4.4,00:00:00
191,573,4.6,00:00:00
191,575,4.1,00:00:00
191,577,4.5,00:00:00
38,4,4.4,00:00:00
38,13,4.7,00:00:00
38,20,4.5,00:00:00
38,23,4.5,00:00:00
38,28,4.4,00:00:00
38,33,4.6,00:00:00
38,43,4.3,00:00:00
38,44,4.3,00:00:00
38,55,4.5,00:00:00
38,66,4.0,00:00:00
38,67,4.3,00:00:00
38,75,4.6,00:00:00
38,76,4.6,00:00:00
38,78,4.4,00:00:00
38,79,4.7,00:00:00
38,81,3.8,00:00:00
38,82,4.4,00:00:00
38,83,4.2,00:00:00
38,84,4.3,00:00:00
38,85,4.6,00:00:00
38,86,4.5,00:00:00
38,90,4.4,00:00:00
38,92,4.6,00:00:00
38,104,4.5,00:00:00
38,105,4.5,00:00:00
38,106,4.5,00:00:00
38,110,4.6,00:00:00
38,113,4.7,00:00:00
38,115,4.8,00:00:00
38,134,4.5,00:00:00
38,145,3.2,00:00:00
38,148,4.1,00:00:00
38,149,4.2,00:00:00
38,154,4.5,00:00:00
38,157,4.3,00:00:00
38,159,4.5,00:00:00
38,160,4.3,00:00:00
38,161,4.2,00:00:00
38,176,4.3,00:00:00
38,180,3.8,00:00:00
38,188,4.6,00:00:00
38,189,4.3,00:00:00
38,191,4.5,00:00:00
38,192,4.3,00:00:00
38,193,4.3,00:00:00
38,195,4.2,00:00:00
38,197,4.4,00:00:00
38,199,4.5,00:00:00
38,201,4.0,00:00:00
38,203,4.0,00:00:00
38,207,4.1,00:00:00
38,216,4.7,00:00:00
38,221,4.2,00:00:00
38,225,4.2,00:00:00
38,237,4.6,00:00:00
38,250,4.5,00:00:00
38,259,4.3,00:00:00
38,265,4.3,00:00:00
38,271,4.5,00:00:00
38,274,3.7,00:00:00
38,288,4.6,00:00:00
38,289,4.5,00:00:00
38,294,4.4,00:00:00
38,295,4.7,00:00:00
38,298,4.7,00:00:00
38,299,4.2,00:00:00
38,300,4.4,00:00:00
38,304,4.0,00:00:00
38,356,4.2,00:00:00
38,386,4.5,00:00:00
38,391,4.2,00:00:00
38,398,4.2,00:00:00
38,401,4.5,00:00:00
38,419,4.2,00:00:00
38,459,4.2,00:00:00
38,537,4.4,00:00:00
38,547,4.4,00:00:00
38,573,4.6,00:00:00
38,575,4.1,00:00:00
38,577,4.5,00:00:00
86,4,4.4,00:00:00
86,13,4.7,00:00:00
86,20,4.5,00:00:00
86,23,4.5,00:00:00
86,28,4.4,00:00:00
86,33,4.6,00:00:00
86,43,4.3,00:00:00
86,44,4.3,00:00:00
86,55,4.5,00:00:00
86,66,4.0,00:00:00
86,67,4.3,00:00:00
86,75,4.6,00:00:00
86,76,4.6,00:00:00
86,78,4.4,00:00:00
86,79,4.7,00:00:00
86,81,3.8,00:00:00
86,82,4.4,00:00:00
86,83,4.2,00:00:00
86,84,4.3,00:00:00
86,85,4.6,00:00:00
86,86,4.5,00:00:00
86,90,4.4,00:00:00
86,92,4.6,00:00:00
86,104,4.5,00:00:00
86,105,4.5,00:00:00
86,106,4.5,00:00:00
86,110,4.6,00:00:00
86,113,4.7,00:00:00
86,115,4.8,00:00:00
86,134,4.5,00:00:00
86,145,3.2,00:00:00
86,148,4.1,00:00:00
86,149,4.2,00:00:00
86,154,4.5,00:00:00
86,157,4.3,00:00:00
86,159,4.5,00:00:00
86,160,4.3,00:00:00
86,161,4.2,00:00:00
86,176,4.3,00:00:00
86,180,3.8,00:00:00
86,188,4.6,00:00:00
86,189,4.3,00:00:00
86,191,4.5,00:00:00
86,192,4.3,00:00:00
86,193,4.3,00:00:00
86,195,4.2,00:00:00
86,197,4.4,00:00:00
86,199,4.5,00:00:00
86,201,4.0,00:00:00
86,203,4.0,00:00:00
86,207,4.1,00:00:00
86,216,4.7,00:00:00
86,221,4.2,00:00:00
86,225,4.2,00:00:00
86,237,4.6,00:00:00
86,250,4.5,00:00:00
86,259,4.3,00:00:00
86,265,4.3,00:00:00
86,271,4.5,00:00:00
86,274,3.7,00:00:00
86,288,4.6,00:00:00
86,289,4.5,00:00:00
86,294,4.4,00:00:00
86,295,4.7,00:00:00
86,298,4.7,00:00:00
86,299,4.2,00:00:00
86,300,4.4,00:00:00
86,304,4.0,00:00:00
86,356,4.2,00:00:00
86,386,4.5,00:00:00
86,391,4.2,00:00:00
86,398,4.2,00:00:00
86,401,4.5,00:00:00
86,419,4.2,00:00:00
86,459,4.2,00:00:00
86,537,4.4,00:00:00
86,547,4.4,00:00:00
86,573,4.6,00:00:00
86,575,4.1,00:00:00
86,577,4.5,00:00:00
83,4,4.4,00:00:00
83,13,4.7,00:00:00
83,20,4.5,00:00:00
83,23,4.5,00:00:00
83,28,4.4,00:00:00
83,33,4.6,00:00:00
83,43,4.3,00:00:00
83,44,4.3,00:00:00
83,55,4.5,00:00:00
83,66,4.0,00:00:00
83,67,4.3,00:00:00
83,75,4.6,00:00:00
83,76,4.6,00:00:00
83,78,4.4,00:00:00
83,79,4.7,00:00:00
83,81,3.8,00:00:00
83,82,4.4,00:00:00
83,83,4.2,00:00:00
83,84,4.3,00:00:00
83,85,4.6,00:00:00
83,86,4.5,00:00:00
83,90,4.4,00:00:00
83,92,4.6,00:00:00
83,104,4.5,00:00:00
83,105,4.5,00:00:00
83,106,4.5,00:00:00
83,110,4.6,00:00:00
83,113,4.7,00:00:00
83,115,4.8,00:00:00
83,134,4.5,00:00:00
83,145,3.2,00:00:00
83,148,4.1,00:00:00
83,149,4.2,00:00:00
83,154,4.5,00:00:00
83,157,4.3,00:00:00
83,159,4.5,00:00:00
83,160,4.3,00:00:00
